"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGALG00000028759",2574.14032688006,0.213269276215687,0.187339703792011,1.13840938092047,0.254949578717355,0.503775719095951
"ENSGALG00000012470",0.831976793664083,0.207108391532044,0.351979728485616,0.588409998561914,0.556257128150222,NA
"ENSGALG00000012473",518.335925953191,0.128888141994145,0.140134057865632,0.919748874450842,0.357704005719857,0.602489101538454
"ENSGALG00000012475",0.42374304120154,-0.000303940662396161,0.109748201585889,-0.00276943638259345,0.997790312292839,NA
"ENSGALG00000026313",1323.16301814365,-0.0715371857321513,0.156890033839609,-0.455970235848662,0.648411381665525,0.819735696038276
"ENSGALG00000012479",15.772463580757,-0.618066243871362,0.313566067982681,-1.97108777696412,0.0487138365828024,0.197918194153983
"ENSGALG00000012480",44.4005990526501,0.725577038271881,0.297114732618183,2.44207694407502,0.0146030338586637,0.0992132429130831
"ENSGALG00000012481",4.91709642361002,0.00759576930764061,0.376980514580549,0.0201489706068551,0.983924535166338,0.992797129862338
"ENSGALG00000012484",3467.15903671898,-0.314237830529278,0.182865765064987,-1.7184071081736,0.0857223847200896,0.275264102045621
"ENSGALG00000012495",99.1191755684993,0.606830421537955,0.28450137114633,2.13296132490637,0.0329278989580557,0.158197079776746
"ENSGALG00000028654",9.2794583249886,0.452788848516276,0.384286295186777,1.17825916299254,0.238693302738326,0.484606054975547
"ENSGALG00000012509",194.347077322998,0.0599924488464125,0.173926819690856,0.344929257908846,0.730147554279264,0.867540911267298
"ENSGALG00000012511",5.43523920163685,-0.0537543029412306,0.358937645268045,-0.149759446104039,0.880954405761629,0.944252069723031
"ENSGALG00000012513",245.939788151536,0.187310145497807,0.176581791557184,1.0607557203153,0.288800930184602,0.540889877718619
"ENSGALG00000012525",17.6010234568088,0.27312558167307,0.251717968929906,1.08504602525664,0.277901271039473,0.528439602889831
"ENSGALG00000012526",1852.85375854844,0.0497132712069761,0.0823594400914778,0.603613515970468,0.5461006246459,0.752181368738108
"ENSGALG00000020578",1.54979101828059,-0.381487568455826,0.383066081975103,-0.995879265762349,0.319308810721295,NA
"ENSGALG00000012536",1.46640580776098,0.109567980309272,0.383866269210573,0.285432686061739,0.775312668747634,NA
"ENSGALG00000012537",1.6109364820154,0.234908673651746,0.38326405076808,0.612916012292249,0.539931875104113,NA
"ENSGALG00000012538",0.0252520009491998,0.0326126766401904,0.078684373197341,0.414474632191547,0.678526541542822,NA
"ENSGALG00000012543",77.4626111631152,0.290607767817074,0.211625724262468,1.37321570347775,0.169685299238976,0.400160240822534
"ENSGALG00000012544",0.919861165929383,-0.1795527041372,0.381451143547486,-0.470709571001319,0.637848148668889,NA
"ENSGALG00000020575",0.504410766272246,-0.4945254011031,0.281418301334133,-1.75726098394696,0.0788733347997073,NA
"ENSGALG00000012547",5.46292689394916,-0.0979367300983197,0.370522738371176,-0.264320431531007,0.791533017872466,0.901603703329011
"ENSGALG00000026227",0.15663368262592,0.0805333739810761,0.21509622015569,0.374406272331446,0.708102077104445,NA
"ENSGALG00000012551",1154.79718690249,0.198067801142012,0.132257833172746,1.49758843306703,0.13424021384055,0.349266262741652
"ENSGALG00000012554",0.24307713247916,0.0189192534954669,0.230528169569034,0.0820691611391175,0.934591716220464,NA
"ENSGALG00000012555",5.26706450299127,0.312109565648847,0.384009719566571,0.812764755020064,NA,NA
"ENSGALG00000012561",1222.78577090834,0.0385609849690241,0.113099319576146,0.340947983714987,0.733142740877976,0.868901349362321
"ENSGALG00000012564",5.2722818092772,0.549470428472815,0.328705428264277,1.67161957553997,0.0945993621481485,0.28754029400401
"ENSGALG00000012570",371.399588438598,-0.283708569589026,0.175282862992497,-1.61857562539454,0.105538603062579,0.306895148379343
"ENSGALG00000012574",159.579191469145,0.134524763982676,0.128945957330113,1.04326468830877,0.296825720706806,0.549256722719818
"ENSGALG00000012579",994.983271277696,0.155598164284707,0.18637811696604,0.834852110417335,0.40380098133678,0.644707910050872
"ENSGALG00000012584",345.989118127123,-0.311336934061909,0.182613301542552,-1.70489735102545,0.0882135705174352,0.279081107452692
"ENSGALG00000012587",963.455321758333,0.599743099551518,0.225092413102088,2.66443053893385,0.00771187911038426,0.0704932926748169
"ENSGALG00000001813",5.76822648816482,-0.666833170847541,0.309201183294866,-2.15663201460527,0.0310343480078166,0.153147215427481
"ENSGALG00000001825",0.663934521758891,0.467532068937781,0.30624524517466,1.52665902999126,0.126845820144413,NA
"ENSGALG00000001832",2.65217992466861,-0.0825077263975749,0.382556020473432,-0.215674886766826,0.829241177976158,0.922224410917257
"ENSGALG00000001847",35.9298033628138,-0.313441793028853,0.283102186837456,-1.10716839219902,0.268221130458976,0.516505822549405
"ENSGALG00000001854",92.4278821382415,0.295181723773174,0.370748077967802,0.796178702776202,0.425928174403216,0.662315041302535
"ENSGALG00000001870",67.2902888101039,-0.299037040516395,0.190834758667362,-1.5669946219684,0.117115948693751,0.324966483930888
"ENSGALG00000001879",9.32720366570658,0.968984170600472,0.376243186977078,2.57541984583366,0.010011847553023,0.0802585588692194
"ENSGALG00000025936",0.504196260371294,0.0550761499198971,0.3402858222924,0.161852614219617,0.871421919068088,NA
"ENSGALG00000021882",1.76513364045115,0.477725092821634,0.302977699058785,1.57676652210942,NA,NA
"ENSGALG00000001907",866.597180374145,0.0873204633922097,0.150989903063439,0.578319885108619,0.563048171568809,0.764592282138801
"ENSGALG00000001934",0.0457926531194682,-0.0485121702962605,0.100839079238888,-0.481085018451381,0.63045607534879,NA
"ENSGALG00000001977",2.15572784657008,0.480481236223794,0.36194069128166,1.3275137275181,NA,NA
"ENSGALG00000002003",172.195300914355,-0.126750124169461,0.269294346322516,-0.470675028645648,0.637872819442746,0.813616584316419
"ENSGALG00000002012",99.895598998487,0.254877748215963,0.21960388562646,1.16062494745427,0.245794455482985,0.493092792461497
"ENSGALG00000002015",2.11862314775286,-0.564277514865476,0.38102773551604,-1.48093553898709,0.13862375160987,NA
"ENSGALG00000002020",135.975920029144,0.291551684717765,0.199986525311946,1.45785664440638,0.144880061138447,0.365356134558637
"ENSGALG00000028439",51.7927335526252,-0.900934324424357,0.230217705359715,-3.91340154753365,9.10050143132226e-05,0.00495427150102661
"ENSGALG00000002046",14.711441780134,0.243219359446738,0.33829552879237,0.718955288339074,0.472168469022345,0.696754492583248
"ENSGALG00000002048",49.4533300359579,-1.51933292831834,0.28532542471137,-5.32491252700412,1.01001632093588e-07,4.06725456017464e-05
"ENSGALG00000002066",4402.8922610148,0.0147992586092744,0.176821810900414,0.0836958887250022,0.933298225999839,0.971930546543859
"ENSGALG00000002089",72.4625487831032,0.440606888948296,0.195061114975128,2.25881457206105,0.0238949216992752,0.130864753388013
"ENSGALG00000017867",0.821387888505714,0.0860642412029759,0.36026136902318,0.238893893720363,0.811187860600811,NA
"ENSGALG00000002117",1186.05898449754,-0.0819421472484641,0.152256100761208,-0.538186298209347,0.590448438511677,0.783487679593256
"ENSGALG00000002266",179.097972963489,0.0562970901018125,0.306822853341324,0.183484018510137,0.854418257289444,0.933606221804103
"ENSGALG00000002289",2.58912843081681,0.578552428357955,0.384355499393474,1.5052534158375,0.132258936840986,0.346988336342576
"ENSGALG00000002299",1.30382005907665,0.252431212004203,0.357186833896364,0.706720371662536,0.479740267207246,NA
"ENSGALG00000002303",0.0259431343961401,-0.0297336034308858,0.0794064029148451,-0.374448436642721,0.708070712347124,NA
"ENSGALG00000002314",0.0819270948722087,0.0856732448826405,0.125598982830787,0.682117346428382,0.495164752868023,NA
"ENSGALG00000021262",8161.41840181497,0.104499423469964,0.136041753279046,0.768142286843491,0.44240265653849,0.674465080731141
"ENSGALG00000021261",0.360052166093526,-0.526724839412408,0.289599853153689,-1.81880216331767,0.0689416182427852,NA
"ENSGALG00000002327",6.22097074519671,-1.28250318222958,0.363979422645711,-3.52355958176771,0.00042579135248201,0.0126960167561501
"ENSGALG00000002370",2.73574070709129,0.881465140142232,0.375157642080618,2.34958599071484,0.0187943023846409,0.115635633772191
"ENSGALG00000002395",6.87592328889727,0.347816340694233,0.325913235329856,1.06720532641827,0.285879127864397,0.537417536866224
"ENSGALG00000002414",499.450672495789,-0.365819689577539,0.201604953085855,-1.81453721239553,0.0695950590599627,0.242549755926048
"ENSGALG00000002421",754.202392922606,0.375024214710672,0.160650445942587,2.3344112897433,0.0195741961974597,0.117915962234938
"ENSGALG00000002426",42.3074365662192,-0.365592919112738,0.26780394689919,-1.3651513480134,0.172205486086523,0.402790042954956
"ENSGALG00000002432",0.701853029671031,-0.317853756216282,0.300491439347697,-1.05777973877151,0.290155872045378,NA
"ENSGALG00000002479",40.9556885037159,-1.48083058745991,0.364954860425031,-4.0575719028247,4.95855535205665e-05,0.00338943028886205
"ENSGALG00000002493",0.123901860907729,0.164859323145709,0.170521927256156,0.96679251635515,0.333647766319719,NA
"ENSGALG00000002496",0.276194926503096,0.0379787411466687,0.185141604648791,0.205133477257656,0.837467841481335,NA
"ENSGALG00000002503",0.557194957099675,-0.104949600292619,0.298315430360319,-0.351807481650734,0.724982647280463,NA
"ENSGALG00000002507",1.69687153171253,0.473576828180922,0.366769232891661,1.29121198211523,0.19663018134968,NA
"ENSGALG00000002525",68.5539971655268,-0.697948300356115,0.250075601715457,-2.7909491992356,0.00525537199994236,0.0581799744335422
"ENSGALG00000027731",0.478979742679388,-0.072648618622599,0.308756210792236,-0.235294436462315,0.813980212984187,NA
"ENSGALG00000002543",454.171467448411,-0.24218998648152,0.232378542149993,-1.04222181721578,0.2973088502198,0.549519194953651
"ENSGALG00000002555",77.6778711819992,0.134985616873254,0.226531169129491,0.595880987998134,0.55125473494195,0.755403296964221
"ENSGALG00000002624",4112.77211165427,-0.139778860295292,0.115495854736798,-1.21025001818318,0.226182970344414,0.46983196807075
"ENSGALG00000021231",113.815689357346,0.426911764717801,0.221731394213437,1.92535552411156,0.0541848957038213,0.210107106546738
"ENSGALG00000002638",0.684752647048679,0.461870860776165,0.336529614246594,1.37245235255203,0.169922662066668,NA
"ENSGALG00000024441",2.09292608260144,0.066038655034574,0.381303717515835,0.173191741913273,0.862500714553908,NA
"ENSGALG00000002664",444.704746506139,0.102816944782292,0.193204052528391,0.532167640568427,0.594609892906233,0.785755920500773
"ENSGALG00000002686",233.522560324577,-0.374574397952615,0.150716464881761,-2.48529182426402,0.0129445272190135,0.0929285135576441
"ENSGALG00000002693",32.6657488394825,0.332818444383231,0.239598960635623,1.38906464160074,0.164813094464951,0.394549355140759
"ENSGALG00000002701",405.161456952296,0.551019066487587,0.200278735838187,2.75126095729293,0.00593663300427489,0.0618408415814994
"ENSGALG00000002703",523.22383584025,0.518828596570814,0.17311672850665,2.99698706789554,0.00272662279753781,0.0388027342816271
"ENSGALG00000021213",838.040862824767,-0.224262386368398,0.176557749200491,-1.27019282576907,0.204015952540107,0.442576134584459
"ENSGALG00000002705",1454.38306081484,0.230824785047753,0.182794256434389,1.26275731825635,0.206676407969389,0.44523122978268
"ENSGALG00000002710",76.6228683500783,-0.132895722107122,0.174804026633453,-0.760255496778636,0.447101877829682,0.677778784804082
"ENSGALG00000024315",0.0408929852352874,0.049866271208406,0.0968077677677345,0.515106094875024,0.606478883906191,NA
"ENSGALG00000002744",26.073610867128,0.0835016051020371,0.356835988985263,0.234005559079092,0.814980662950541,0.915432451627696
"ENSGALG00000002761",472.835318278998,-0.534675191505203,0.222866715272973,-2.39908050356608,0.0164363006998823,0.106897602532241
"ENSGALG00000002769",13.4416474741604,-0.200714970016517,0.328727679125641,-0.610581288896583,0.54147681301665,0.748292230106816
"ENSGALG00000002845",1.69492675836457,-0.23155376579034,0.359310889101087,-0.644438487154215,0.519291134015061,NA
"ENSGALG00000002864",0.628540528282387,0.348817864568207,0.252782585224769,1.37991256105734,NA,NA
"ENSGALG00000002892",11.9517282837588,0.221549050442498,0.297943350681679,0.743594545525535,0.457121804076291,0.685440580378435
"ENSGALG00000002904",92.212454599464,-0.0434879699383755,0.256468436698025,-0.169564608020674,0.865352558121569,0.939180422011382
"ENSGALG00000002942",778.025237906405,-0.255569787824411,0.11451148424533,-2.23182669850717,0.0256264190389678,0.137083706211773
"ENSGALG00000027741",2.83802955094771,-0.0289902350112948,0.375034881768013,-0.0773001030587533,0.938384808925092,0.973181374806285
"ENSGALG00000002959",123.129671992997,0.0559293599799898,0.252038676253448,0.221907846888339,0.824385621886079,0.92005647532211
"ENSGALG00000024306",0.941240406076632,-0.174111638040725,0.371835242965629,-0.468249423190957,0.639606232327156,NA
"ENSGALG00000002961",1.55180283762825,-0.27135174211986,0.381180378797117,-0.711872271537583,0.476543874112066,NA
"ENSGALG00000002967",59.4508045811554,0.283326294203662,0.240031167520646,1.18037293710739,0.237851920672819,0.483640201689136
"ENSGALG00000002980",170.78671211501,0.145099171496938,0.213852348725344,0.678501650142231,0.497453677914537,0.717349079295644
"ENSGALG00000002991",47.4268708119421,-0.368737457537858,0.27075775549287,-1.3618721903889,0.173238223983006,0.403923877226409
"ENSGALG00000003013",0.707134096958776,-0.301025976482723,0.313570288285469,-0.959995215518233,0.337057622914729,NA
"ENSGALG00000025862",80.282798299945,0.0851792882097995,0.308507851166822,0.276100876809581,0.782470587244134,0.896080673524551
"ENSGALG00000017792",0.606573475763867,0.133077105073437,0.349243640688901,0.381043745881629,0.703170788254016,NA
"ENSGALG00000003073",49.6484783239227,-0.219424372126349,0.24266306502486,-0.904234734296587,0.365870945822132,0.610427649619203
"ENSGALG00000003085",2490.54521962678,0.108865051902405,0.10778345702039,1.01003488765266,0.312478575586011,0.563254059389232
"ENSGALG00000003135",1366.11444239646,-0.185659905103999,0.253377846298829,-0.732739297519467,0.463717450911919,0.690038185225332
"ENSGALG00000003165",120.051105798145,0.0683025473145779,0.16011673782297,0.4265796833189,0.669685498239679,0.832172767750783
"ENSGALG00000003172",154.20668983897,-0.135806160672959,0.184707034393796,-0.735251698012862,0.462186219128565,0.688719295987509
"ENSGALG00000003176",5.4195420601254,-0.524380193350776,0.381184108057741,-1.37566121531841,0.168926544907277,0.399270973979517
"ENSGALG00000024288",9.36092985069687,-0.512316206738401,0.329778585863968,-1.55351568809786,0.120299984278095,0.329742490952919
"ENSGALG00000003249",39.5375730117843,0.282321254409176,0.207628551826017,1.35974196191354,0.173911594267066,0.404907576737058
"ENSGALG00000025583",0.302376846956579,0.446174463726142,0.261474948627718,1.70637556701998,0.0879381766862495,NA
"ENSGALG00000003289",24.955219669958,0.183444712304051,0.282728097655146,0.648837925291053,0.516443141031719,0.729427398818108
"ENSGALG00000003308",566.017197220713,-0.2230497654589,0.168107142825881,-1.32683098236894,0.18456459915513,0.419227271960426
"ENSGALG00000003437",1.58412812504348,-0.464490091542358,0.38250630722595,-1.21433315678107,0.224620529122511,NA
"ENSGALG00000003526",327.781936047175,-0.316874492997356,0.161497616110387,-1.96210012648587,0.049750828234751,0.200408000369506
"ENSGALG00000003533",16.5539492030645,0.561186495529157,0.26772192859938,2.09615438849209,0.0360684975860169,0.167709585929041
"ENSGALG00000021106",1.0210038740963,0.488869448748047,0.372751362085102,1.31151619678437,0.189683425284659,NA
"ENSGALG00000024271",40.9349060439516,0.670825274036243,0.221155314498524,3.03327675193951,0.0024191363145656,0.0361619169780755
"ENSGALG00000003549",48.3822506704035,0.799445604813302,0.196493569651604,4.0685586110058,4.73048624948882e-05,0.003330034724106
"ENSGALG00000003557",1.52586270901302,-0.0492498006214283,0.383524314826988,-0.128413763397623,0.897821539716819,NA
"ENSGALG00000021101",1.25320998278806,-0.171758026655933,0.341096812591408,-0.503546266970482,0.614580259879853,NA
"ENSGALG00000003585",1.06574123192384,-0.0467766137944783,0.376229406766884,-0.124330030968211,0.901053970493838,NA
"ENSGALG00000003603",0.732903895599608,-0.0420573594567722,0.327253429057869,-0.128516176523654,0.897740497362491,NA
"ENSGALG00000003612",27.6494159268644,0.547835100382808,0.2800916404889,1.9559137838836,0.0504753112965821,0.202242173346526
"ENSGALG00000003634",527.660597068503,0.126819778090686,0.124740739560177,1.01666687673842,0.30931192806625,0.560462622753822
"ENSGALG00000003652",315.331636458887,-0.148050508904744,0.130203006494184,-1.13707442624497,0.255507173760041,0.504523713288266
"ENSGALG00000003689",105.634165441743,-0.0427742972849975,0.216061429077265,-0.197972851830491,0.843066304426334,0.928426744251496
"ENSGALG00000003695",11.4615895845119,-0.265021340286621,0.31428406283901,-0.843254150059708,0.399086319513232,0.641486295954597
"ENSGALG00000003701",104.499211612329,-0.159001098792477,0.150491172574679,-1.05654767699797,0.290718070767715,0.542849575703053
"ENSGALG00000003751",1.54158222852349,0.64224978798197,0.329731497511838,1.94779629131097,NA,NA
"ENSGALG00000003765",3.41059778320953,0.125166335691193,0.380855648586237,0.328645081557328,0.742423968925468,0.874384592869274
"ENSGALG00000024243",0.108129638775516,0.0626591349021761,0.150754310787403,0.415637434013674,0.677675330083441,NA
"ENSGALG00000003805",833.183919567743,0.166373168433211,0.166199946913304,1.00104224774511,0.316806383826889,0.566202179113066
"ENSGALG00000003814",0.476796269357663,-0.564550238842276,0.349722284727329,-1.61428156996756,0.106466365835186,NA
"ENSGALG00000003861",300.847238744568,-0.156490105021567,0.17030848086312,-0.91886266748713,0.35816740896214,0.602793021713048
"ENSGALG00000003925",1.90902674195219,0.082770344842982,0.384339357722361,0.215357452157615,0.82948863993674,NA
"ENSGALG00000003931",0.180396336823149,-0.253549232139796,0.217001086122273,-1.16842379303544,0.242635862197323,NA
"ENSGALG00000003935",104.341928100769,0.426447175713524,0.236968343650462,1.7995955457348,0.0719245249331407,0.247832870841158
"ENSGALG00000003947",12523.2686425335,0.0712951888885984,0.215265438826678,0.331196634616308,0.740495962101026,0.87306122703509
"ENSGALG00000003990",114.56402287354,-0.317658622347346,0.19418439543227,-1.63586070672781,0.10186874326335,0.29949458685673
"ENSGALG00000004037",589.766476659635,-0.0126558142493963,0.199899780282336,-0.0633107961975814,0.949519018889256,0.97699733995808
"ENSGALG00000004065",162.296392061867,0.0783977790714973,0.130702161557361,0.599820065233512,0.548626159355144,0.754060230099811
"ENSGALG00000004073",3043.20242807377,0.101148278926349,0.150769917232383,0.67087838730089,0.5022980056913,0.721105696363093
"ENSGALG00000004108",3295.8533807597,0.13232109602958,0.126819677360519,1.04337985069479,0.296772401791441,0.549248233266229
"ENSGALG00000025283",1.60752155317792,0.184385856869184,0.379419248633676,0.485968641636329,0.626989399422308,NA
"ENSGALG00000004118",133.123596651016,-1.25768083956333,0.285237391459296,-4.40924253699328,1.03732800219742e-05,0.00110739125106781
"ENSGALG00000004144",486.014936449101,0.0365851182220568,0.149600941823618,0.244551389691056,0.806803806630979,0.910349955404722
"ENSGALG00000024159",30.5140647077264,0.392534012480004,0.21481663359801,1.82729803509797,0.0676549705144848,0.238890718254623
"ENSGALG00000004156",179.861379727238,0.31501627746253,0.160133061897195,1.96721572503728,0.0491583458907019,0.199153059817056
"ENSGALG00000004167",0.0884280074688651,0.133906877953138,0.15494331741656,0.864231385940538,0.387460793913914,NA
"ENSGALG00000004174",1607.6158126352,0.11252510256348,0.100037819073689,1.12482562700205,0.260662932653153,0.509261902224595
"ENSGALG00000004197",269.814136096496,-0.0809072436780905,0.182795445930191,-0.442610828001638,0.658047251393427,0.823909669232649
"ENSGALG00000021039",23.6690993226503,0.291856298858671,0.322377878274872,0.905323592364559,0.365293981314223,0.610125243096792
"ENSGALG00000004222",1936.889169264,-0.217152346071608,0.147444201592957,-1.47277643831048,0.14081132758376,0.359036558669651
"ENSGALG00000004248",4.19895930805119,0.157730665882255,0.384173463534098,0.410571475789232,0.681386782995535,0.83868678407845
"ENSGALG00000004257",21.0005038844127,0.196952435638858,0.293132329217307,0.671889164067097,0.501654259248285,0.720732333459199
"ENSGALG00000004286",59.1961677599894,1.0614313785613,0.220143636190188,4.82154014047582,1.4245404699018e-06,0.00023269558893135
"ENSGALG00000025843",0.0277072006679034,-0.0315384779091871,0.0817349093036738,-0.385863007347455,0.699598128779237,NA
"ENSGALG00000004319",17.5788357883419,0.34666452401207,0.334755037671168,1.03557672029002,0.300399657233515,0.552364718476552
"ENSGALG00000004325",1037.5348327184,-0.254713093308753,0.123228945632269,-2.06699077073052,0.0387350236231869,0.17442367209626
"ENSGALG00000004332",0.249274663280626,0.000469661777453419,0.274123610090557,0.00171332114478671,0.998632968179691,NA
"ENSGALG00000004345",17.3085999909426,0.328554844135193,0.308086375281678,1.06643743604306,0.286225946404286,0.537944412526714
"ENSGALG00000004355",385.451493143733,-0.364890045581669,0.145217309021517,-2.51271730649962,0.0119805294565868,0.0893663451391065
"ENSGALG00000004372",96.3265728491393,0.0927934992768249,0.249902940011605,0.37131815765159,0.71040057531628,0.856574653262087
"ENSGALG00000004396",78.3611687296802,0.511078572318576,0.1583410596631,3.22770716203359,0.0012478664797645,0.0243333963554077
"ENSGALG00000004410",317.169621294092,0.0302509044371787,0.168139020317184,0.179916026512538,0.857218493171508,0.935577576889326
"ENSGALG00000026019",97.1057675831304,-0.0333327647365583,0.220976961925097,-0.150842714309091,0.880099790604792,0.94400501902423
"ENSGALG00000027450",0.23028106761318,0.140392500406943,0.251575742215962,0.558052613381241,0.576808457409141,NA
"ENSGALG00000020997",0.582157156974763,-0.149899165458219,0.348830757987317,-0.429718888102377,0.667400141988593,NA
"ENSGALG00000004431",47.2060492125969,0.0409734151559649,0.193978969621112,0.211226068660927,0.832710869783775,0.923586322902276
"ENSGALG00000004442",5546.69769357035,0.117687882381275,0.151586036582479,0.776376802471776,0.437526537384775,0.671283726166386
"ENSGALG00000004446",12.9269020394662,-0.04890040124263,0.258851849796378,-0.188912697672807,0.850161241465747,0.931780681890322
"ENSGALG00000004465",88.1738526579331,0.52983371669618,0.190151281963134,2.78637993510296,0.00533003591854193,0.0584902460199424
"ENSGALG00000004553",1681.34105456016,-0.26484111915962,0.214457405466161,-1.23493576071174,0.216854413040331,0.457794734852515
"ENSGALG00000004511",2.1902586823747,0.0153041348000384,0.362235260685225,0.0422491581053931,0.966300075018068,NA
"ENSGALG00000027835",1024.46060166915,0.144377551492209,0.189551250967028,0.761680815904101,0.44625052780014,0.677358847578219
"ENSGALG00000024078",0.865091261381015,0.0750632494345273,0.370164750220107,0.202783353601047,0.839304369524015,NA
"ENSGALG00000004569",592.193079192588,0.174791933852626,0.156906219580371,1.11398983622248,0.265283546976957,0.513778213704818
"ENSGALG00000004585",32.7558184193798,-0.126053705478273,0.30609822177236,-0.411808029293344,0.680480135754779,0.838034485368456
"ENSGALG00000004653",1.75981187320058,0.406228108143125,0.353114211600491,1.15041562983799,0.249972725668079,NA
"ENSGALG00000004673",38.7327112135519,-0.213261729156683,0.292917957074667,-0.728059594865744,0.466577106284714,0.692219371453865
"ENSGALG00000004747",0.850555235023369,0.208172700609946,0.362740992351196,0.573887994462999,0.566043597696603,NA
"ENSGALG00000004769",3263.93469646499,-0.063316322783125,0.199365710382774,-0.317588830403985,0.750796847870934,0.877824820783537
"ENSGALG00000024056",24.1426928084521,-0.388130344624688,0.26767551885129,-1.45000314668417,0.147057641733387,0.36874008453326
"ENSGALG00000004777",22.3604115280286,0.526837030557919,0.278181307279771,1.89386208480238,0.0582433182746276,0.218674363848543
"ENSGALG00000004794",870.901045538915,0.23870059037745,0.172944314134668,1.38021646777922,0.16752000509704,0.397164067616479
"ENSGALG00000026864",26.7528898154123,-0.507926719898283,0.230050785133776,-2.20788953014405,0.0272519748661824,0.141939467983707
"ENSGALG00000004809",122.481602695953,0.0425243295327016,0.185599209948023,0.229119130111656,0.818776325233754,0.917458316666665
"ENSGALG00000004850",285.369056224808,-0.085799084171674,0.207289061410709,-0.413910331725981,0.678939777097348,0.837435150635093
"ENSGALG00000025404",0.0259431343961401,-0.0297336034308858,0.0794064029148451,-0.374448436642721,0.708070712347124,NA
"ENSGALG00000004871",12708.7886954678,0.674313201966635,0.265521499974964,2.53958041827203,NA,NA
"ENSGALG00000004947",1427.67125980663,-0.193261702628441,0.235523086803466,-0.820563730084388,0.411894814313722,0.651757188281617
"ENSGALG00000004973",1091.37875062959,-0.218136000891571,0.190605635210364,-1.14443626312949,0.252442756488355,0.500575772357307
"ENSGALG00000004980",31.7438090318638,0.492496684945247,0.262618868862977,1.87532863528633,0.0607475262629414,0.22411959689349
"ENSGALG00000004990",116.918789817519,0.0092305081857649,0.255777540927202,0.036088032406223,0.971212164869626,0.987408255211209
"ENSGALG00000004994",2.3558698184625,0.211631780114327,0.376513261951876,0.562083202639956,0.57405933225499,0.77284074699546
"ENSGALG00000005000",463.509978750819,0.401598444339644,0.217808312460827,1.84381596736292,0.0652099648885191,0.23354989331379
"ENSGALG00000005002",1300.54036230901,0.593999373272772,0.20867490332312,2.84653000343315,0.00441985639571796,0.052659832384923
"ENSGALG00000005004",12.628741629009,0.0714852705863968,0.342080409132582,0.20897212666362,0.834469997924393,0.924451961741122
"ENSGALG00000005007",2.49031718463759,0.93082307868958,0.380074335408138,2.44905533463612,0.0143231441932858,0.0980882039121529
"ENSGALG00000005017",0.0401789083904555,0.0491262615144683,0.096107392671841,0.511160069467394,0.609238976522481,NA
"ENSGALG00000005019",3.46257987121353,0.241730765752951,0.354042544449076,0.68277321339758,0.494750158409006,0.71573983255396
"ENSGALG00000005035",424.949685359589,-0.788362441051959,0.224603911324274,-3.51001207594179,0.000448086343432472,0.0129165758998143
"ENSGALG00000005057",770.701036993259,0.299859440018629,0.176285217384046,1.70099027285635,0.0889448137507055,0.280093350330845
"ENSGALG00000005070",1421.10453062718,0.204140924783989,0.164564798381892,1.24048962348713,0.214794349848154,0.45532744894767
"ENSGALG00000005079",480.84016961705,-0.257924933921335,0.217474507263794,-1.18600077391359,0.235621993895443,0.480882134875549
"ENSGALG00000005086",97.0203960505031,-0.223340312704297,0.292451268646819,-0.76368385658814,0.44505566332092,0.676944348954354
"ENSGALG00000005088",295.564706195676,0.416685836241189,0.134395421701333,3.10044665931544,0.00193229013568511,0.0311571418015834
"ENSGALG00000005107",424.939351601946,-0.35915291869165,0.139210251906229,-2.5799315335883,0.00988199052752158,0.0796139494179384
"ENSGALG00000025423",0.131813420051264,0.0351076327801251,0.182468524637204,0.19240377402036,0.847425936391257,NA
"ENSGALG00000005134",136.15193240586,-0.375615641796382,0.264857951140018,-1.41817770687885,0.156138888780068,0.382075860929255
"ENSGALG00000005156",19.3189083863898,0.0132268220629793,0.362041018933675,0.036534042750008,0.970856534630318,0.987325092648048
"ENSGALG00000028809",116.869753066858,0.0437010456480166,0.250674668423852,0.174333712787145,0.86160320592262,0.937717939053315
"ENSGALG00000005169",109.792626677528,-0.471250130849528,0.257748952631839,-1.82832995454553,0.0675000468296613,0.23864209632271
"ENSGALG00000005181",3875.86546511051,0.149464544194233,0.170570623917489,0.876261930463097,0.380887655851575,0.624989459888404
"ENSGALG00000005207",0.191856481973269,-0.0289193368260659,0.198295657596256,-0.145839486232965,0.884048103630625,NA
"ENSGALG00000005226",0.138218278681237,0.0238022958141635,0.160076827910243,0.148692950284533,0.881795924254933,NA
"ENSGALG00000005232",561.094455983981,-0.293177572141428,0.198337340588316,-1.47817638005931,0.139360574301358,0.357228344996727
"ENSGALG00000005243",447.680231954511,0.204915120592228,0.169435065875438,1.20940207703448,0.226508411076301,0.470042662836455
"ENSGALG00000005299",226.399028111962,-0.276356414926346,0.21706835912703,-1.27313080560314,0.202971629155916,0.44112866028082
"ENSGALG00000005326",743.177001215738,0.632108155071288,0.210245613428787,3.0065224418363,0.0026425454713297,0.0381358898941832
"ENSGALG00000005359",12.8366336884076,-0.0251110201973441,0.357151333537711,-0.070309187840937,0.943947569767205,0.975718365631527
"ENSGALG00000005422",169.347601846932,-0.00747503017297853,0.199034376431981,-0.0375564779661723,0.970041308972369,0.987261342900514
